Entity,Code,Year,Market capitalization of listed domestic companies (% of GDP)
Algeria,DZA,1999,0.56873894
Algeria,DZA,2000,0.5207044
Algeria,DZA,2001,0.31837165
Algeria,DZA,2002,0.22409031
Algeria,DZA,2003,0.1941619
Algeria,DZA,2004,0.15132917
Algeria,DZA,2005,0.13239856
Algeria,DZA,2006,0.07661169
Algeria,DZA,2007,0.067842126
Algeria,DZA,2008,0.0506223
Algeria,DZA,2009,0.05991194
Algeria,DZA,2010,0.059292085
Algeria,DZA,2011,0.09013716
Algeria,DZA,2012,0.073440574
Algeria,DZA,2013,0.07698423
Algeria,DZA,2014,0.07043064
Algeria,DZA,2015,0.076813035
Algeria,DZA,2016,0.22912748
Algeria,DZA,2017,0.18598184
Algeria,DZA,2018,0.19090725
Argentina,ARG,1977,1.4661595
Argentina,ARG,1978,2.0161831
Argentina,ARG,1979,6.2378554
Argentina,ARG,1980,5.138775
Argentina,ARG,1981,1.7746391
Argentina,ARG,1982,1.15399
Argentina,ARG,1983,1.333239
Argentina,ARG,1984,1.0013252
Argentina,ARG,1985,2.309483
Argentina,ARG,1986,1.5026866
Argentina,ARG,1987,1.3032979
Argentina,ARG,1988,2.0116127
Argentina,ARG,1989,4.1731453
Argentina,ARG,1990,2.557646
Argentina,ARG,1991,9.824848
Argentina,ARG,1992,8.140217
Argentina,ARG,1993,18.609018
Argentina,ARG,1994,14.320696
Argentina,ARG,1995,14.643074
Argentina,ARG,1996,16.42197
Argentina,ARG,1997,20.23221
Argentina,ARG,1998,15.164096
Argentina,ARG,1999,19.697725
Argentina,ARG,2000,16.129042
Argentina,ARG,2001,12.424416
Argentina,ARG,2002,16.95694
Argentina,ARG,2003,27.428051
Argentina,ARG,2004,24.653456
Argentina,ARG,2005,23.94636
Argentina,ARG,2006,22.033339
Argentina,ARG,2007,19.848385
Argentina,ARG,2008,11.021843
Argentina,ARG,2009,13.738187
Argentina,ARG,2010,15.08632
Argentina,ARG,2011,8.220149
Argentina,ARG,2012,6.2739663
Argentina,ARG,2013,9.619995
Argentina,ARG,2014,11.426904
Argentina,ARG,2015,9.438369
Argentina,ARG,2016,11.407611
Argentina,ARG,2017,16.89485
Argentina,ARG,2018,8.762254
Argentina,ARG,2019,8.798018
Argentina,ARG,2020,8.360652
Argentina,ARG,2021,8.580816
Argentina,ARG,2022,8.367361
Armenia,ARM,2018,0.3837713
Armenia,ARM,2019,0.40354526
Armenia,ARM,2020,0.21318337
Armenia,ARM,2021,0.21269684
Armenia,ARM,2022,1.2948468
Australia,AUS,1979,28.86953
Australia,AUS,1980,39.782257
Australia,AUS,1981,30.741135
Australia,AUS,1982,21.400446
Australia,AUS,1983,30.482815
Australia,AUS,1984,25.805183
Australia,AUS,1985,32.88255
Australia,AUS,1986,65.37661
Australia,AUS,1987,81.45362
Australia,AUS,1988,58.283863
Australia,AUS,1989,46.803875
Australia,AUS,1990,34.65855
Australia,AUS,1991,44.427475
Australia,AUS,1992,41.518482
Australia,AUS,1993,65.50482
Australia,AUS,1994,67.800705
Australia,AUS,1995,66.60537
Australia,AUS,1996,77.85814
Australia,AUS,1997,67.89179
Australia,AUS,1998,82.29911
Australia,AUS,1999,109.799286
Australia,AUS,2000,89.57789
Australia,AUS,2001,98.815025
Australia,AUS,2002,96.03281
Australia,AUS,2003,125.182976
Australia,AUS,2004,126.314186
Australia,AUS,2005,115.570366
Australia,AUS,2006,146.42334
Australia,AUS,2007,151.84839
Australia,AUS,2008,64.75367
Australia,AUS,2009,135.87003
Australia,AUS,2010,126.60534
Australia,AUS,2011,85.66984
Australia,AUS,2012,89.618416
Australia,AUS,2013,86.61073
Australia,AUS,2014,87.770805
Australia,AUS,2015,87.84775
Australia,AUS,2016,105.10894
Australia,AUS,2017,113.79621
Australia,AUS,2018,88.44322
Australia,AUS,2019,106.812164
Australia,AUS,2020,129.51958
Australia,AUS,2021,121.24092
Australia,AUS,2022,99.30885
Austria,AUT,1975,3.2579825
Austria,AUT,1976,3.5054455
Austria,AUT,1977,2.9018853
Austria,AUT,1978,28.231133
Austria,AUT,1979,2.824637
Austria,AUT,1980,2.3930387
Austria,AUT,1981,2.2381566
Austria,AUT,1982,2.1264262
Austria,AUT,1983,2.127201
Austria,AUT,1984,2.1939025
Austria,AUT,1985,6.6578317
Austria,AUT,1986,6.74758
Austria,AUT,1987,6.4186172
Austria,AUT,1988,7.551978
Austria,AUT,1989,18.299696
Austria,AUT,1990,15.873308
Austria,AUT,1991,13.997699
Austria,AUT,1992,10.163805
Austria,AUT,1993,13.836198
Austria,AUT,1994,14.215276
Austria,AUT,1995,12.752221
Austria,AUT,1996,13.525853
Austria,AUT,1997,17.390526
Austria,AUT,1998,1.1978638
Austria,AUT,1999,15.258605
Austria,AUT,2000,15.258934
Austria,AUT,2001,12.828129
Austria,AUT,2002,15.776437
Austria,AUT,2003,21.674395
Austria,AUT,2004,29.335968
Austria,AUT,2005,40.21358
Austria,AUT,2006,57.731915
Austria,AUT,2007,61.135662
Austria,AUT,2008,17.773203
Austria,AUT,2009,28.569721
Austria,AUT,2010,32.330162
Austria,AUT,2011,19.878443
Austria,AUT,2012,26.069244
Austria,AUT,2013,27.584806
Austria,AUT,2014,22.070232
Austria,AUT,2015,25.314285
Austria,AUT,2016,30.729137
Austria,AUT,2017,36.3067
Austria,AUT,2018,25.807903
Austria,AUT,2019,30.045855
Austria,AUT,2020,30.406073
Austria,AUT,2021,33.902195
Austria,AUT,2022,26.082
Azerbaijan,AZE,1998,0.0683704
Azerbaijan,AZE,1999,0.07028651
Azerbaijan,AZE,2019,4.5125365
Azerbaijan,AZE,2020,3.3597312
Azerbaijan,AZE,2021,2.9098551
Azerbaijan,AZE,2022,1.8627422
Bahrain,BHR,1996,67.906845
Bahrain,BHR,1997,108.501976
Bahrain,BHR,1998,96.27268
Bahrain,BHR,1999,95.09025
Bahrain,BHR,2000,73.093056
Bahrain,BHR,2001,73.52223
Bahrain,BHR,2002,78.011696
Bahrain,BHR,2003,86.92507
Bahrain,BHR,2004,102.97099
Bahrain,BHR,2005,108.74269
Bahrain,BHR,2006,114.145706
Bahrain,BHR,2007,124.65877
Bahrain,BHR,2008,77.58323
Bahrain,BHR,2009,70.89753
Bahrain,BHR,2010,74.83303
Bahrain,BHR,2011,55.457554
Bahrain,BHR,2014,63.462543
Bahrain,BHR,2015,59.19163
Bahrain,BHR,2016,57.23589
Bahrain,BHR,2017,58.342396
Bahrain,BHR,2018,55.253643
Bahrain,BHR,2019,66.46329
Bahrain,BHR,2020,68.6655
Bahrain,BHR,2021,70.24498
Bahrain,BHR,2022,64.82873
Bangladesh,BGD,1993,1.3993027
Bangladesh,BGD,1994,3.020256
Bangladesh,BGD,1995,5.0770497
Bangladesh,BGD,1996,15.895244
Bangladesh,BGD,1997,5.7422523
Bangladesh,BGD,1998,4.0603337
Bangladesh,BGD,1999,3.0457823
Bangladesh,BGD,2000,4.10753
Bangladesh,BGD,2001,1.8119589
Bangladesh,BGD,2002,27.212992
Bangladesh,BGD,2005,4.7492805
Bangladesh,BGD,2006,5.3628674
Bangladesh,BGD,2007,10.969199
Bangladesh,BGD,2008,12.790762
Bangladesh,BGD,2009,20.423418
Bangladesh,BGD,2010,36.10208
Bangladesh,BGD,2011,37.089233
Bangladesh,BGD,2013,34.105938
Bangladesh,BGD,2014,39.597
Bangladesh,BGD,2015,33.55675
Bangladesh,BGD,2016,26.550873
Bangladesh,BGD,2017,29.3392
Bangladesh,BGD,2018,24.08198
Bangladesh,BGD,2019,18.340178
Bangladesh,BGD,2020,24.004972
Bangladesh,BGD,2021,26.122547
Bangladesh,BGD,2022,9.322294
Barbados,BRB,1993,15.843228
Barbados,BRB,1994,23.943163
Barbados,BRB,1995,22.17527
Barbados,BRB,1996,32.39657
Barbados,BRB,1997,45.429363
Barbados,BRB,1998,62.244873
Barbados,BRB,1999,68.97502
Barbados,BRB,2000,55.77807
Barbados,BRB,2001,60.150597
Barbados,BRB,2010,42.12041
Barbados,BRB,2011,85.499115
Barbados,BRB,2013,74.33953
Barbados,BRB,2014,50.01121
Barbados,BRB,2015,55.768867
Barbados,BRB,2016,58.08776
Barbados,BRB,2017,60.734333
Barbados,BRB,2018,62.90644
Barbados,BRB,2019,58.70475
Barbados,BRB,2020,53.797306
Belarus,BLR,2014,0.7293358
Belarus,BLR,2015,0.9459057
Belarus,BLR,2016,2.5956788
Belarus,BLR,2021,4.062793
Belarus,BLR,2022,3.3840785
Belgium,BEL,1975,13.703332
Belgium,BEL,1976,13.218305
Belgium,BEL,1977,12.423155
Belgium,BEL,1978,12.353174
Belgium,BEL,1979,11.807872
Belgium,BEL,1980,7.9107027
Belgium,BEL,1981,7.991195
Belgium,BEL,1982,9.30027
Belgium,BEL,1983,12.363484
Belgium,BEL,1984,14.8075695
Belgium,BEL,1985,24.19352
Belgium,BEL,1986,31.109146
Belgium,BEL,1987,27.877945
Belgium,BEL,1988,36.22081
Belgium,BEL,1989,45.594677
Belgium,BEL,1990,31.874804
Belgium,BEL,1991,33.781418
Belgium,BEL,1992,27.30405
Belgium,BEL,1993,34.698784
Belgium,BEL,1994,34.35297
Belgium,BEL,1995,35.212944
Belgium,BEL,1996,42.55063
Belgium,BEL,1997,54.18675
Belgium,BEL,1998,94.39499
Belgium,BEL,1999,71.30244
Belgium,BEL,2000,77.063484
Belgium,BEL,2001,70.05098
Belgium,BEL,2002,49.367126
Belgium,BEL,2003,54.562134
Belgium,BEL,2004,74.00773
Belgium,BEL,2005,74.79129
Belgium,BEL,2006,97.038185
Belgium,BEL,2007,81.8719
Belgium,BEL,2008,32.32346
Belgium,BEL,2009,53.55893
Belgium,BEL,2010,55.803688
Belgium,BEL,2011,43.49816
Belgium,BEL,2012,60.094
Belgium,BEL,2013,71.42296
Belgium,BEL,2014,70.3596
Belgium,BEL,2015,89.91673
Belgium,BEL,2016,79.7316
Belgium,BEL,2017,87.39985
Belgium,BEL,2018,59.1726
Bermuda,BMU,2000,61.662785
Bermuda,BMU,2001,69.50175
Bermuda,BMU,2002,54.683144
Bermuda,BMU,2003,69.28658
Bermuda,BMU,2004,41.23885
Bermuda,BMU,2005,43.646687
Bermuda,BMU,2006,44.002766
Bermuda,BMU,2007,40.35924
Bermuda,BMU,2008,27.397278
Bermuda,BMU,2009,20.435547
Bermuda,BMU,2010,23.13579
Bermuda,BMU,2011,19.521627
Bermuda,BMU,2012,23.312263
Bermuda,BMU,2013,22.688763
Bermuda,BMU,2014,24.968554
Bermuda,BMU,2015,27.800566
Bermuda,BMU,2016,36.545815
Bermuda,BMU,2017,38.065945
Bermuda,BMU,2018,33.119396
Bermuda,BMU,2019,39.944958
Bermuda,BMU,2020,3.200164
Bermuda,BMU,2021,3.362333
Bermuda,BMU,2022,2.6443603
Botswana,BWA,1993,5.495022
Botswana,BWA,1994,6.228782
Botswana,BWA,1995,8.404432
Botswana,BWA,1996,6.7738543
Botswana,BWA,1997,12.2142935
Botswana,BWA,1998,15.112469
Botswana,BWA,1999,19.181791
Botswana,BWA,2000,16.889328
Botswana,BWA,2018,23.68573
Botswana,BWA,2019,21.29128
Botswana,BWA,2020,22.029785
Botswana,BWA,2021,16.846935
Botswana,BWA,2022,152.66727
Brazil,BRA,2000,34.50346
Brazil,BRA,2001,33.257687
Brazil,BRA,2002,24.865183
Brazil,BRA,2003,42.01825
Brazil,BRA,2004,49.357807
Brazil,BRA,2005,53.233387
Brazil,BRA,2006,64.12337
Brazil,BRA,2007,98.03858
Brazil,BRA,2008,34.906612
Brazil,BRA,2009,80.21899
Brazil,BRA,2010,69.97189
Brazil,BRA,2011,46.97488
Brazil,BRA,2012,49.79041
Brazil,BRA,2013,41.266876
Brazil,BRA,2014,34.3599
Brazil,BRA,2015,27.218443
Brazil,BRA,2016,42.24323
Brazil,BRA,2017,46.26645
Brazil,BRA,2018,47.82765
Brazil,BRA,2019,63.383823
Brazil,BRA,2020,66.95817
Brazil,BRA,2021,48.83596
Brazil,BRA,2022,40.699223
Bulgaria,BGR,1993,0.1107822
Bulgaria,BGR,1994,0.49807078
Bulgaria,BGR,1995,0.3061372
Bulgaria,BGR,1996,0.0455471
Bulgaria,BGR,1998,0.96014553
Bulgaria,BGR,1999,0.7520918
Bulgaria,BGR,2000,0.97455907
Bulgaria,BGR,2001,0.57954884
Bulgaria,BGR,2002,4.3994274
Bulgaria,BGR,2003,8.300419
Bulgaria,BGR,2004,10.719388
Bulgaria,BGR,2005,17.026611
Bulgaria,BGR,2006,30.031439
Bulgaria,BGR,2007,48.765
Bulgaria,BGR,2008,16.300125
Bulgaria,BGR,2009,16.633099
Bulgaria,BGR,2010,14.53157
Bulgaria,BGR,2011,14.29455
Bulgaria,BGR,2018,23.61236
Bulgaria,BGR,2019,23.312922
Bulgaria,BGR,2020,25.044254
Bulgaria,BGR,2021,20.16686
Bulgaria,BGR,2022,17.32579
Canada,CAN,1977,81.922386
Canada,CAN,1978,81.91221
Canada,CAN,1979,97.971695
Canada,CAN,1980,103.97788
Canada,CAN,1982,65.81737
Canada,CAN,1983,75.36111
Canada,CAN,1984,69.13923
Canada,CAN,1985,79.98125
Canada,CAN,1986,88.88908
Canada,CAN,1987,93.64323
Canada,CAN,1988,87.71573
Canada,CAN,1989,95.80132
Canada,CAN,1990,76.94974
Canada,CAN,1991,83.0384
Canada,CAN,1992,77.0457
Canada,CAN,1993,102.843056
Canada,CAN,1994,99.270966
Canada,CAN,1995,110.85577
Canada,CAN,1996,139.51578
Canada,CAN,1997,154.27899
Canada,CAN,1998,170.65106
Canada,CAN,1999,213.48055
Canada,CAN,2000,103.500145
Canada,CAN,2001,83.258606
Canada,CAN,2002,116.83146
Canada,CAN,2003,101.64034
Canada,CAN,2004,114.690674
Canada,CAN,2005,126.34675
Canada,CAN,2006,128.91331
Canada,CAN,2007,148.86436
Canada,CAN,2008,66.55883
Canada,CAN,2009,122.028305
Canada,CAN,2010,134.24452
Canada,CAN,2011,106.66612
Canada,CAN,2012,112.667435
Canada,CAN,2013,114.471176
Canada,CAN,2014,116.04158
Canada,CAN,2015,102.37008
Canada,CAN,2016,130.4666
Canada,CAN,2017,143.52205
Canada,CAN,2018,112.320755
Canada,CAN,2019,138.15816
Canada,CAN,2020,159.5385
Canada,CAN,2021,162.59938
Canada,CAN,2022,126.983154
Cayman Islands,CYM,2006,3.7616465
Cayman Islands,CYM,2007,3.6943512
Cayman Islands,CYM,2008,3.4671123
Cayman Islands,CYM,2009,3.947017
Cayman Islands,CYM,2010,5.7255015
Cayman Islands,CYM,2011,54.368378
Cayman Islands,CYM,2012,46.756184
Cayman Islands,CYM,2015,6.7038827
Cayman Islands,CYM,2018,7.917466
Cayman Islands,CYM,2019,6.3792763
Cayman Islands,CYM,2020,11.393089
Channel Islands,OWID_CIS,1998,2.6767344
Channel Islands,OWID_CIS,1999,3.9497085
Channel Islands,OWID_CIS,2000,3.961052
Channel Islands,OWID_CIS,2001,7.285526
Channel Islands,OWID_CIS,2002,3.9893937
Channel Islands,OWID_CIS,2003,3.1006875
Channel Islands,OWID_CIS,2004,2.1546373
Channel Islands,OWID_CIS,2005,6.0872707
Channel Islands,OWID_CIS,2006,15.292616
Chile,CHL,1991,74.349365
Chile,CHL,1992,70.20038
Chile,CHL,1993,90.96325
Chile,CHL,1994,119.38951
Chile,CHL,1995,99.29592
Chile,CHL,1996,83.949936
Chile,CHL,1997,84.02728
Chile,CHL,1998,63.259132
Chile,CHL,1999,90.27349
Chile,CHL,2000,77.10105
Chile,CHL,2001,78.672615
Chile,CHL,2002,70.91393
Chile,CHL,2003,113.11674
Chile,CHL,2004,118.01474
Chile,CHL,2005,111.6107
Chile,CHL,2006,113.374146
Chile,CHL,2007,123.43261
Chile,CHL,2008,73.26955
Chile,CHL,2009,134.32018
Chile,CHL,2010,157.47385
Chile,CHL,2011,107.52101
Chile,CHL,2012,117.33939
Chile,CHL,2013,95.58574
Chile,CHL,2014,89.861534
Chile,CHL,2015,78.51174
Chile,CHL,2016,85.215225
Chile,CHL,2017,106.70693
Chile,CHL,2018,85.48799
Chile,CHL,2019,146.46251
Chile,CHL,2020,145.29039
Chile,CHL,2021,82.25496
Chile,CHL,2022,94.41122
China,CHN,2003,30.897114
China,CHN,2004,22.89723
China,CHN,2005,17.579138
China,CHN,2006,41.62084
China,CHN,2007,126.1536
China,CHN,2008,38.716885
China,CHN,2009,70.03859
China,CHN,2010,66.169106
China,CHN,2011,45.18424
China,CHN,2012,43.334454
China,CHN,2013,41.263836
China,CHN,2014,57.323048
China,CHN,2015,74.0222
China,CHN,2016,65.16989
China,CHN,2017,70.762955
China,CHN,2018,45.51941
China,CHN,2019,60.010723
China,CHN,2020,83.585106
China,CHN,2021,81.01613
China,CHN,2022,64.13984
Colombia,COL,2005,34.684498
Colombia,COL,2006,34.738422
Colombia,COL,2007,49.43809
Colombia,COL,2008,36.17101
Colombia,COL,2009,60.446823
Colombia,COL,2010,72.77585
Colombia,COL,2011,60.09429
Colombia,COL,2012,70.7061
Colombia,COL,2013,53.04805
Colombia,COL,2014,38.491592
Colombia,COL,2015,29.287115
Colombia,COL,2016,36.721344
Colombia,COL,2017,38.95163
Colombia,COL,2018,31.073889
Colombia,COL,2019,40.87533
Colombia,COL,2020,39.325264
Colombia,COL,2021,28.425268
Colombia,COL,2022,19.810764
Costa Rica,CRI,1993,3.7324293
Costa Rica,CRI,1995,5.3275895
Costa Rica,CRI,1996,6.701332
Costa Rica,CRI,1997,6.520142
Costa Rica,CRI,1998,9.560549
Costa Rica,CRI,1999,16.193417
Costa Rica,CRI,2003,3.013532
Costa Rica,CRI,2004,8.373187
Costa Rica,CRI,2005,7.5358863
Costa Rica,CRI,2006,8.275436
Costa Rica,CRI,2007,8.115471
Costa Rica,CRI,2008,6.185786
Costa Rica,CRI,2009,4.7762103
Costa Rica,CRI,2010,3.8368907
Costa Rica,CRI,2011,3.5040421
Costa Rica,CRI,2013,3.8272476
Costa Rica,CRI,2014,4.904914
Costa Rica,CRI,2015,4.1698084
Costa Rica,CRI,2016,4.95828
Costa Rica,CRI,2017,4.9751434
Costa Rica,CRI,2018,3.8467057
Costa Rica,CRI,2019,3.4421456
Costa Rica,CRI,2020,3.0471375
Costa Rica,CRI,2021,3.1419907
Costa Rica,CRI,2022,3.223488
Cote d'Ivoire,CIV,1993,3.008394
Cote d'Ivoire,CIV,1994,0.23491748
Cote d'Ivoire,CIV,1995,0.56808335
Cote d'Ivoire,CIV,1996,0.34358627
Cote d'Ivoire,CIV,1998,9.303171
Cote d'Ivoire,CIV,1999,6.8540115
Cote d'Ivoire,CIV,2000,2.6320562
Cote d'Ivoire,CIV,2001,5.85484
Cote d'Ivoire,CIV,2002,7.2819433
Cote d'Ivoire,CIV,2003,7.7645826
Cote d'Ivoire,CIV,2004,8.858397
Cote d'Ivoire,CIV,2005,9.703448
Cote d'Ivoire,CIV,2006,16.436028
Cote d'Ivoire,CIV,2007,28.877413
Cote d'Ivoire,CIV,2008,20.79858
Cote d'Ivoire,CIV,2009,18.0729
Cote d'Ivoire,CIV,2010,20.489058
Cote d'Ivoire,CIV,2011,17.13536
Cote d'Ivoire,CIV,2013,27.639814
Cote d'Ivoire,CIV,2014,23.975592
Cote d'Ivoire,CIV,2015,27.268425
Cote d'Ivoire,CIV,2016,25.540655
Cote d'Ivoire,CIV,2017,23.776695
Cote d'Ivoire,CIV,2018,14.444557
Cote d'Ivoire,CIV,2019,13.41461
Cote d'Ivoire,CIV,2020,11.631985
Croatia,HRV,1994,3.411691
Croatia,HRV,1995,3.91777
Croatia,HRV,1996,12.34596
Croatia,HRV,1997,17.508856
Croatia,HRV,1998,11.311526
Croatia,HRV,1999,10.551572
Croatia,HRV,2000,12.399878
Croatia,HRV,2001,13.558398
Croatia,HRV,2002,30.308147
Croatia,HRV,2003,17.380266
Croatia,HRV,2004,26.1941
Croatia,HRV,2005,28.698723
Croatia,HRV,2006,58.490654
Croatia,HRV,2007,118.42328
Croatia,HRV,2008,39.612976
Croatia,HRV,2009,42.712273
Croatia,HRV,2010,43.3967
Croatia,HRV,2011,35.861748
Croatia,HRV,2013,35.896202
Croatia,HRV,2014,33.612076
Croatia,HRV,2015,36.103123
Croatia,HRV,2016,38.326588
Croatia,HRV,2017,40.516716
Croatia,HRV,2018,33.4584
Croatia,HRV,2019,36.536755
Croatia,HRV,2020,38.35179
Croatia,HRV,2021,30.408075
Croatia,HRV,2022,27.157108
Cyprus,CYP,2006,80.49727
Cyprus,CYP,2007,71.974205
Cyprus,CYP,2008,28.68749
Cyprus,CYP,2009,39.4226
Cyprus,CYP,2010,26.489597
Cyprus,CYP,2011,10.3225765
Cyprus,CYP,2012,7.967881
Cyprus,CYP,2013,8.784454
Cyprus,CYP,2014,17.355612
Cyprus,CYP,2015,13.523343
Cyprus,CYP,2016,11.932328
Cyprus,CYP,2017,12.299846
Cyprus,CYP,2018,12.865923
Cyprus,CYP,2019,16.356546
Cyprus,CYP,2020,18.36487
Cyprus,CYP,2021,18.608644
Cyprus,CYP,2022,21.089304
Czechia,CZE,1993,4.2297955
Czechia,CZE,1994,12.625632
Czechia,CZE,1995,15.164783
Czechia,CZE,1996,21.013624
Czechia,CZE,1997,17.296371
Czechia,CZE,1998,15.524962
Czechia,CZE,1999,16.13582
Czechia,CZE,2000,15.675206
Czechia,CZE,2001,11.96164
Czechia,CZE,2002,12.4157295
Czechia,CZE,2003,15.440421
Czechia,CZE,2004,22.381882
Czechia,CZE,2005,25.415522
Czechia,CZE,2006,28.400661
Czechia,CZE,2007,36.262333
Czechia,CZE,2008,17.298634
Czechia,CZE,2018,10.699551
Czechia,CZE,2019,10.246765
Czechia,CZE,2020,10.598397
Czechia,CZE,2021,12.877245
Czechia,CZE,2022,9.544718
Denmark,DNK,1975,10.143727
Denmark,DNK,1976,10.785732
Denmark,DNK,1977,9.61542
Denmark,DNK,1978,8.512106
Denmark,DNK,1979,7.372505
Denmark,DNK,1980,7.8279753
Denmark,DNK,1981,10.043224
Denmark,DNK,1982,9.229246
Denmark,DNK,1983,17.49842
Denmark,DNK,1984,12.88983
Denmark,DNK,1985,24.17253
Denmark,DNK,1986,19.785776
Denmark,DNK,1987,18.6295
Denmark,DNK,1988,23.268017
Denmark,DNK,1989,35.814426
Denmark,DNK,1990,28.261568
Denmark,DNK,1991,32.183025
Denmark,DNK,1992,21.239096
Denmark,DNK,1993,27.903728
Denmark,DNK,1994,30.126879
Denmark,DNK,1995,30.415148
Denmark,DNK,1996,37.912716
Denmark,DNK,1997,54.12842
Denmark,DNK,1998,55.900677
Denmark,DNK,1999,54.783203
Denmark,DNK,2000,68.16389
Denmark,DNK,2001,51.640392
Denmark,DNK,2002,42.927814
Denmark,DNK,2003,55.691006
Denmark,DNK,2004,60.06277
East Asia and Pacific (WB),,1978,4.4717293
East Asia and Pacific (WB),,1979,28.156155
East Asia and Pacific (WB),,1980,36.530743
East Asia and Pacific (WB),,1981,36.136177
East Asia and Pacific (WB),,1982,33.899773
East Asia and Pacific (WB),,1983,41.0213
East Asia and Pacific (WB),,1984,43.83663
East Asia and Pacific (WB),,1985,60.100513
East Asia and Pacific (WB),,1986,79.78255
East Asia and Pacific (WB),,1987,98.60621
East Asia and Pacific (WB),,1988,111.509094
East Asia and Pacific (WB),,1989,122.24015
East Asia and Pacific (WB),,1990,81.23947
East Asia and Pacific (WB),,1991,75.76251
East Asia and Pacific (WB),,1992,56.73237
East Asia and Pacific (WB),,1993,73.38204
East Asia and Pacific (WB),,1994,76.47487
East Asia and Pacific (WB),,1995,67.36923
East Asia and Pacific (WB),,1996,69.2371
East Asia and Pacific (WB),,1997,51.241898
East Asia and Pacific (WB),,1998,65.09337
East Asia and Pacific (WB),,1999,101.96137
East Asia and Pacific (WB),,2000,69.75207
East Asia and Pacific (WB),,2001,62.90375
East Asia and Pacific (WB),,2002,59.84171
East Asia and Pacific (WB),,2003,70.35199
East Asia and Pacific (WB),,2004,74.78079
East Asia and Pacific (WB),,2005,85.601814
East Asia and Pacific (WB),,2006,101.805244
East Asia and Pacific (WB),,2007,132.0571
East Asia and Pacific (WB),,2008,60.421585
East Asia and Pacific (WB),,2009,91.95471
East Asia and Pacific (WB),,2010,94.79108
East Asia and Pacific (WB),,2011,70.626945
East Asia and Pacific (WB),,2012,75.1329
East Asia and Pacific (WB),,2013,81.96927
East Asia and Pacific (WB),,2014,89.25308
East Asia and Pacific (WB),,2015,99.210335
East Asia and Pacific (WB),,2016,93.86429
East Asia and Pacific (WB),,2017,110.28763
East Asia and Pacific (WB),,2018,82.85423
East Asia and Pacific (WB),,2019,99.7958
East Asia and Pacific (WB),,2020,124.509026
East Asia and Pacific (WB),,2021,115.58849
East Asia and Pacific (WB),,2022,95.55796
Ecuador,ECU,1995,10.500602
Ecuador,ECU,1996,7.9682417
Ecuador,ECU,1997,7.1773887
Ecuador,ECU,1998,5.560738
Ecuador,ECU,1999,2.6571279
Ecuador,ECU,2000,4.2589693
Egypt,EGY,2006,87.03323
Egypt,EGY,2007,106.77408
Egypt,EGY,2008,52.806187
Egypt,EGY,2009,48.220345
Egypt,EGY,2010,38.48544
Egypt,EGY,2011,20.699919
Egypt,EGY,2012,21.20331
Egypt,EGY,2013,21.366978
Egypt,EGY,2014,22.933475
Egypt,EGY,2015,16.756973
Egypt,EGY,2016,10.023715
Egypt,EGY,2017,18.741175
Egypt,EGY,2018,15.996713
Egypt,EGY,2019,13.869717
Egypt,EGY,2020,10.773647
Egypt,EGY,2021,11.475086
Egypt,EGY,2022,8.149585
Eswatini,SWZ,1994,23.856928
Eswatini,SWZ,1995,19.944798
Eswatini,SWZ,1996,29.398996
Eswatini,SWZ,1997,7.541151
Eswatini,SWZ,1998,5.392829
Eswatini,SWZ,1999,6.1264105
Eswatini,SWZ,2000,4.2017293
Eswatini,SWZ,2001,8.239991
Eswatini,SWZ,2002,10.317536
Eswatini,SWZ,2003,7.8381014
Eswatini,SWZ,2004,8.015645
Eswatini,SWZ,2005,6.177566
Eswatini,SWZ,2006,6.0006137
Eswatini,SWZ,2007,6.7522125
Europe and Central Asia (WB),,1975,14.668485
Europe and Central Asia (WB),,1976,14.05319
Europe and Central Asia (WB),,1977,14.508377
Europe and Central Asia (WB),,1978,15.0025625
Europe and Central Asia (WB),,1979,9.364476
Europe and Central Asia (WB),,1980,8.398937
Europe and Central Asia (WB),,1981,13.011224
Europe and Central Asia (WB),,1982,13.363939
Europe and Central Asia (WB),,1983,16.548147
Europe and Central Asia (WB),,1984,20.502914
Europe and Central Asia (WB),,1985,29.778135
Europe and Central Asia (WB),,1986,33.526478
Europe and Central Asia (WB),,1987,30.943432
Europe and Central Asia (WB),,1988,32.30824
Europe and Central Asia (WB),,1989,40.87831
Europe and Central Asia (WB),,1990,31.245165
Europe and Central Asia (WB),,1991,34.469944
Europe and Central Asia (WB),,1992,29.07447
Europe and Central Asia (WB),,1993,39.409237
Europe and Central Asia (WB),,1994,40.17929
Europe and Central Asia (WB),,1995,40.512505
Europe and Central Asia (WB),,1996,48.565304
Europe and Central Asia (WB),,1997,63.149437
Europe and Central Asia (WB),,1998,61.490685
Europe and Central Asia (WB),,1999,94.26803
Europe and Central Asia (WB),,2000,95.47884
Europe and Central Asia (WB),,2001,76.2614
Europe and Central Asia (WB),,2002,58.963966
Europe and Central Asia (WB),,2003,66.74185
Europe and Central Asia (WB),,2004,68.42477
Europe and Central Asia (WB),,2005,71.72632
Europe and Central Asia (WB),,2006,88.81285
Europe and Central Asia (WB),,2007,88.60373
Europe and Central Asia (WB),,2008,41.168613
Europe and Central Asia (WB),,2009,63.508575
Europe and Central Asia (WB),,2010,62.980225
Europe and Central Asia (WB),,2011,50.5073
Europe and Central Asia (WB),,2012,60.709377
Europe and Central Asia (WB),,2013,68.52209
